Category Title,Product Name,Link,Recipe Info,Image URL,Ingredients,Energy_kj,Energy_kcal,Energy_percent,Fat,Fat_percent,Saturates,Saturates_percent,Sugars,Sugars_percent,Salt,Salt_percent,Carbs,Protein,Fibre,Serves,Time,Calories,Freezable,Gluten-free,Dairy-free,Instructions,Additional Notes
Recipes for one,Gingerbread affogato recipe,https://realfood.tesco.com/recipes/gingerbread-affogato.html,,https://realfood.tesco.com/media/images/1400x919-3WaysWithGingerbreadLiqueur-Affogato-ae1311cd-dc32-480d-9d7e-1b988840167f-0-1400x919.jpg,"50ml gingerbread latte cream liqueur; 2 scoops vanilla ice cream; 50ml hot espresso; Gingernut biscuits, to serve",Energy,1805kj,22%,Fat,27g,Saturates,17g,Sugars,29g,Salt,0.2g,31.4g,4.9g,0.6g,1,5 mins to prepare,434.0,No,No,No,Pour the gingerbread latte cream liqueur into a shallow coffee cup. Top with 2 scoops of vanilla ice cream and pour over the hot espresso.; Serve immediately with a gingernut biscuit on the side.,
Recipes for one,Tropical sorbet sundae recipe,https://realfood.tesco.com/recipes/tropical-sorbet-sundae.html,,https://realfood.tesco.com/media/images/1400x919-Tropical-sorbet-sundae-fdf31a12-fb41-4e27-a2b8-30e8620dff57-0-1400x919.jpg,"30g fresh pineapple; 30g fresh watermelon; 1 scoop pineapple and mint sorbet (see recipe, above); 1 scoop coconut sorbet (see recipe, above); 1 tbsp Tesco Finest alphonso mango and passion fruit coulis; fresh mint leaves",Energy,1225kj,15%,Fat,8g,Saturates,7g,Sugars,50g,Salt,0.1g,51g,1.2g,1.8g,1,5 mins,292.0,Yes,No,Yes,"Cut the pineapple and watermelon into 2cm pieces. Add the scoop pineapple and mint sorbet to a 300ml glass and scatter with some of the fruit.; Top with the scoop of coconut sorbet, then the remaining fruit.; Drizzle over the mango and passion fruit coulis and scatter with fresh mint leaves.",
Recipes for one,"Houmous, avocado and yellow tomatoes toast topper recipe",https://realfood.tesco.com/recipes/houmous-avocado-and-yellow-tomatoes-toast-topper.html,,https://realfood.tesco.com/media/images/RFO-1400x919-Houmous-avocado-and-yellow-tomatoes-toast-topper-31deb7f2-4d4d-4781-990b-a0dcb1fba1b5-0-1400x919.jpg,"1 slice sourdough; 2 tbsp reduced-fat red pepper houmous; ¼ avocado; 2 baby yellow tomatoes, halved; fresh coriander leaves, to serve",Energy,955kj,11%,Fat,12g,Saturates,2g,Sugars,3g,Salt,1.4g,23.4g,6.6g,3.2g,1,5 mins to prepare,228.0,No,No,Yes,"Toast the sourdough.; Spread with houmous, then fan out the avocado and place on top with the tomatoes.; Scatter with coriander and season with black pepper.",
Recipes for one,Barbecue beans on toast with an egg recipe,https://realfood.tesco.com/recipes/barbecue-beans-on-toast-with-an-egg.html,,https://realfood.tesco.com/media/images/BBQ-maple-beans-on-toast-with-an-egg-LH-8cc6afe0-23c6-49a2-bc6f-1997fd144039-0-1400x919.jpg,"2 tsp oil; ¼ small onion, finely chopped; ⅛ tsp smoked ground paprika; 200g tin baked beans; ½ tbsp brown sauce; ½ tbsp maple syrup; 1 egg; 1 slice bread (we used sourdough)",Energy,1705kj,20%,Fat,14g,Saturates,3g,Sugars,19g,Salt,3.3g,52.1g,20.3g,11.8g,1,10 mins,406.0,No,No,No,"Heat 1 tsp of the oil in a small pan and cook the onion for 5 mins to just soften. Stir in the smoked paprika, cook for 30 secs, then add the beans, brown sauce and maple syrup. Heat through for 4-5 mins, stirring occasionally, until hot.; Meanwhile, heat the remaining oil in a frying pan and fry the egg to your liking and toast the bread.; Once the beans are hot, spoon over the toast and top with the fried egg. Serve with a cup of tea or coffee.",
Recipes for one,Fruit salad plate with yogurt and granola recipe,https://realfood.tesco.com/recipes/fruit-salad-plate-with-yogurt-and-granola.html,,https://realfood.tesco.com/media/images/MothersGranolaLGH-e914ddf2-750c-458b-ba8b-6695bb46a96d-0-1400x919.jpg,½ kiwi; 1 orange; ½ banana; handful blueberries; 40g mango and passion fruit yogurt; squeeze lime juice; 30g granola; 1 tsp toasted seed mix,Energy,1280kj,15%,Fat,8g,Saturates,3g,Sugars,35g,Salt,0.1g,51.4g,6.7g,5.7g,1,10 mins to prepare,304.0,No,No,No,"Slice the kiwi and orange into rounds and the banana into diagonal pieces. Arrange on a serving plate and top with the blueberries.; In a small bowl, mix the mango and passion fruit yogurt with a squeeze of lime juice, until combined then drizzle it over the fruit. Just before serving, scatter over the granola and toasted seed mix.","IF YOU DON'T HAVE ANY LIMES, TRY A LEMON INSTEAD"
Recipes for one,Spring onion scrambled eggs with tomatoes and chilli recipe,https://realfood.tesco.com/recipes/spring-onion-scrambled-eggs-with-tomatoes-and-chilli.html,,https://realfood.tesco.com/media/images/Spring-onion-egg-scramble-with-tomatoes-LH-871f1d36-0778-4cc0-ac2d-f7b0cc88747b-0-1400x919.jpg,"small knob butter; 2 spring onions, finely chopped; 2 eggs, beaten; ½ tsp olive oil; 4-5 cherry tomatoes, halved; 1 slice wholemeal toast; Sriracha chilli sauce, to drizzle; snipped cress, to serve",Energy,2050kj,25%,Fat,28g,Saturates,9g,Sugars,22g,Salt,2.8g,35.8g,20.1g,6.2g,1,10 mins,491.0,No,No,No,"Heat the butter in a frying pan and add the spring onions. Cook for a 1-2 mins to soften then stir in the beaten eggs with a little seasoning and cook, stirring, for about 2 mins to scramble. Once cooked to your liking, remove from the pan and spoon onto the toast.; Wipe out the pan and add the oil. Fry the tomatoes for 2 mins until hot and a little browned. Spoon the tomatoes over the scrambled eggs, drizzle with the chilli sauce and scatter over the cress.","IF YOU DON'T HAVE ANY SPRING ONIONS, TRY USING WHITE ONIONS OR LEEKS AND ADJUST THE AMOUNT ACCORDINGLY"
Recipes for one,Gingerbread porridge recipe,https://realfood.tesco.com/recipes/gingerbread-porridge.html,,https://realfood.tesco.com/media/images/gingerbread-porridge-1400x919-13-fcf85d27-c892-4403-9915-94b17bd5eedb-0-1400x919.jpg,"1 oats sachet; 180ml semi-skimmed milk; ½ tsp ground ginger, plus extra to dust; 1 tbsp Greek-style yogurt; 1 gingernut biscuit, roughly crushed; 10g walnuts, chopped; ½ tbsp clear honey",Energy,1440kj,17%,Fat,15g,Saturates,5g,Sugars,20g,Salt,0.3g,40.1g,12.1g,2.9g,1,5 mins to prepare and 5 mins to cook,343.0,No,No,No,"Cook the oats to pack instructions. Once cooked, stir through the ginger until evenly combined, then spoon into a bowl.; Top with the yogurt and sprinkle over the crushed ginger nut, walnuts and a pinch of ginger. Drizzle with the honey to serve.",
Recipes for one,Spiced super berry porridge recipe,https://realfood.tesco.com/recipes/spiced-super-berry-porridge.html,,https://realfood.tesco.com/media/images/spiced-super-berry-porridge-1400x919-24-71476d44-9813-45bc-a695-f989a41c3f70-0-1400x919.jpg,"50g frozen summer fruits mix; ½ tsp ground sweet cinnamon, plus extra to serve; 1 tsp clear honey, plus extra to drizzle; 1 oats sachet; 180ml semi-skimmed milk",Energy,915kj,11%,Fat,5g,Saturates,2g,Sugars,15g,Salt,0.2g,30.9g,9.9g,6.7g,1,5 mins to prepare and 10 mins to cook,216.0,No,No,No,"Place the berries, cinnamon and honey in a small saucepan over a medium heat and cook for 8 mins, stirring occasionally until piping hot, the fruit has started to break down and the liquid is syrupy.; Meanwhile, make the oats to pack instructions. Spoon into a bowl.; To serve, swirl the berry compote through the porridge and top with a drizzle of honey and a pinch of cinnamon.",
Recipes for one,Cinnamon-spiced peanut butter and banana quesadilla recipe,https://realfood.tesco.com/recipes/cinnamon-spiced-peanut-butter-and-banana-quesadilla.html,,https://realfood.tesco.com/media/images/Peanut-butter-quesadilla-LGH-e82b67f0-c088-4b9d-bf30-698129f756bc-0-1400x919.jpg,"2 seeded tortilla wraps; 1 large ripe banana, mashed; 2-3 pinches ground cinnamon; 1 tsp light muscovado sugar; 3 tbsp good quality peanut butter; 1/2 tsp icing sugar; 1 tbsp honey",Energy,3350kj,40%,Fat,32g,Saturates,7g,Sugars,42g,Salt,1.7g,103.8g,23.9g,13.5g,1,5 mins to prepare and 2 mins to cook,797.0,No,No,No,"Put the tortilla wraps on a chopping board and spoon the mashed banana onto one of the wraps, spreading to within 2·5cm (1in) of the edge. Sprinkle with the cinnamon and sugar. Spread the other tortilla with the peanut butter (again, to within 2·5cm/1in of the edge). Sandwich the two tortillas together with the fillings in the middle.; Heat a large frying pan over a medium heat until piping hot. Put the quesadilla into the frying pan and cook for 1 minute on each side until lightly golden and slightly charred in places.; Transfer to the chopping board and allow to cool for 1 minute before cutting into quarters. Dredge with the icing sugar and drizzle with the honey. Serve with green tea.",
Recipes for one,Peanut butter and banana toast topper recipe,https://realfood.tesco.com/recipes/peanut-butter-and-banana-toast-topper.html,,https://realfood.tesco.com/media/images/RFO-1400x919-Peanut-butter-and-banana-toast-topper-3e552b65-7136-468f-b385-bf3066540c6f-0-1400x919.jpg,"1 tbsp hazelnuts; 1 slice Tesco Finest dark rye and sunflower farmhouse loaf; 2 tsp smooth peanut butter; ½ banana, sliced; a few blueberries; 1 tsp maple syrup",Energy,1280kj,15%,Fat,14g,Saturates,2g,Sugars,15g,Salt,0.3g,33.2g,10.3g,4g,1,5 mins to prepare,306.0,No,No,Yes,"Toast the hazelnuts in a dry frying pan, stirring frequently, for 30-60 secs until golden. Remove from the pan, set aside to cool, then roughly chop.; Toast the bread and spread with peanut butter.; Top with the banana and blueberries. Drizzle with the maple syrup; scatter with chopped nuts.",
Recipes for one,Chocolate orange porridge recipe,https://realfood.tesco.com/recipes/chocolate-orange-porridge.html,,https://realfood.tesco.com/media/images/chocolate-orange-porridge-1400x919-14-065895cf-000e-447a-bb5c-77f8ae00506a-0-1400x919.jpg,"1 oats sachet; 180ml semi-skimmed milk; 1 satsuma, zested; ½ tbsp golden syrup; 10g piece 74% dark chocolate",Energy,1245kj,15%,Fat,9g,Saturates,5g,Sugars,24g,Salt,0.3g,41.9g,11g,6.2g,1,5 mins to prepare and 5 mins to cook,296.0,No,No,No,"Cook the oats to pack instructions. Once cooked, stir through the satsuma zest and golden syrup until evenly combined. Spoon into a bowl.; Segment the satsuma and use to top the porridge. Grate the chocolate directly over the bowl and allow it to melt into the warm porridge before serving.",
Recipes for one,"Griddled avocado, poached egg and smoked salmon recipe",https://realfood.tesco.com/recipes/griddled-avocado-poached-egg-and-smoked-salmon.html,,https://realfood.tesco.com/media/images/Griddled-avocado-poached-egg-and-smoked-salmon-LH-912420d1-63eb-4a15-97ff-42a07b32a833-0-1400x919.jpg,"1 small avocado, halved (keep skin on) and stoned; 1 tsp olive oil; 1 egg; 3 slices Tesco Finest smoked salmon (or regular smoked salmon); ½ lemon, to serve",Energy,1960kj,24%,Fat,39g,Saturates,7g,Sugars,4g,Salt,2.4g,12.9g,21.1g,6.4g,1,10 mins,472.0,No,Yes,Yes,"Heat a griddle pan over a high heat. Brush the cut sides of the avocado with the oil and griddle for 2 mins, until lines appear. Turn off the heat and turn the avocado halves skin side down to keep warm while you poach the egg.; Bring a small pan of water to a bubbling boil. Turn down the heat as low as it will go and swirl the water to create a whirlpool. Break the egg into a ramekin and pour into the centre of the whirlpool. Poach for 3 mins for a runny yolk.; Arrange the avocado halves on a plate with the poached egg and smoked salmon, squeeze over some lemon juice and grind over black pepper to serve.",
Recipes for one,'Marmalade on toast' porridge recipe,https://realfood.tesco.com/recipes/marmalade-on-toast-porridge.html,,https://realfood.tesco.com/media/images/marmalade-on-toast-porridge-1400x919-3-bd4f499f-0c18-4bd5-80ee-09437bc30ab4-0-1400x919.jpg,"1 oats sachet; 180ml semi-skimmed milk; 1 tbsp milled flax seeds; 5g unsalted butter, softened; 1 tbsp fine-cut orange marmalade; ½ orange, zested",Energy,1515kj,18%,Fat,16g,Saturates,6g,Sugars,18g,Salt,0.2g,38.6g,12.7g,8.4g,1,5 mins to prepare and 5 mins to cook,361.0,No,No,No,"Cook the oats to pack instructions. Once cooked, stir through the flax seeds and butter until evenly combined, then spoon into a bowl.; In a small bowl, mix the marmalade until smooth, then swirl through the porridge. Top with the zest to serve.",
Recipes for one,Baked eggs with tomatoes and black kale recipe,https://realfood.tesco.com/recipes/baked-eggs-with-tomatoes-and-black-kale.html,,https://realfood.tesco.com/media/images/Baked-eggs-with-tomatoes-and-black-kale-2-LH-cf7cb33d-af7f-4299-aebb-8000ba010671-0-1400x919.jpg,"1 tsp olive oil; 50g (2oz) black kale, shredded; 227g tin chopped tomatoes; ¼ tsp ground cumin; dash Tabasco, plus extra to serve; pinch sugar; 2 eggs; toast, to serve (optional)",Energy,1175kj,14%,Fat,17g,Saturates,4g,Sugars,16g,Salt,0.7g,16.4g,18.7g,3.3g,1,15 mins,280.0,No,Yes,Yes,"Preheat the oven to gas 4, 200°C, fan 180°C. Heat the oil in a 20cm (8in) ovenproof frying pan and add the kale with a splash of water. Stir-fry until wilted then stir in the tomatoes, cumin and Tabasco, with a little seasoning and a pinch of sugar. Cook for 3-4 minutes until heated through.; Make a couple of holes in the mixture and break an egg into each. Pop the pan into the hot oven for 10 minutes, or until the eggs are fully cooked through. Serve with toast, if you like, and a drop or two of extra Tabasco.","IF YOU DON'T HAVE CHOPPED TOMATOES, CHOP UP A TIN OF PLUM TOMATOES INSTEAD"
Recipes for one,"Pear, ricotta and honey toast topper recipe",https://realfood.tesco.com/recipes/pear-ricotta-and-honey-toast-topper.html,,https://realfood.tesco.com/media/images/RFO-1400x919-Pear-ricotta-and-honey-toast-topper-91d56590-cabc-4eb5-9eb3-f2d554dbb880-0-1400x919.jpg,"1 slice small wholemeal loaf; 25g ricotta; 50g pear, sliced; a few blackberries, halved if large; 1 tsp honey",Energy,670kj,8%,Fat,3g,Saturates,1g,Sugars,11g,Salt,0.5g,26.1g,6.4g,4.1g,1,5 mins to prepare,159.0,No,No,No,"Toast the bread, then spread with ricotta.; Fan out the pear slices over the toast, then scatter with the blackberries.; Drizzle with honey and season with black pepper to serve.","IF YOU DON'T HAVE ANY PEARS, TRY USING APPLES"
Recipes for one,"Kale, poached egg and smoked salmon toast topper recipe",https://realfood.tesco.com/recipes/kale-poached-egg-and-smoked-salmon-toast-topper.html,,https://realfood.tesco.com/media/images/RFO-1400x919-Kale-poached-egg-and-smoked-salmon-57a79a75-2979-4bc4-b5c7-d48cc54ee117-0-1400x919.jpg,"1 egg; 1 slice Tesco Finest dark rye and sunflower farmhouse loaf; 25g curly kale; ½ tsp olive oil; 30g smoked salmon; ¼ red chilli, sliced",Energy,1140kj,14%,Fat,13g,Saturates,3g,Sugars,2g,Salt,1.3g,18.5g,19.3g,1.9g,1,10 mins to prepare,272.0,No,No,Yes,"Poach the egg for 3 mins for a runny yolk or 4 mins for a set yolk. Remove and drain on kitchen paper.; Meanwhile, toast the bread. Put the kale in a colander and pour over boiling water to wilt.; Drizzle the toast with oil, then top with the kale, smoked salmon, the egg and chilli.",
Recipes for one,Chai latte porridge recipe,https://realfood.tesco.com/recipes/chai-latte-porridge.html,,https://realfood.tesco.com/media/images/Chai-latte-porridge-1400x919-15-33751b1a-99ff-4804-83b9-0f61ea36ff9d-0-1400x919.jpg,"180ml semi-skimmed milk; 1 tbsp light soft brown sugar; 4 cardamom pods, split open; 1 star anise; ½ tsp ground ginger; ½ tsp ground nutmeg; ½ tsp ground cinnamon; 1 oats sachet",Energy,1025kj,12%,Fat,6g,Saturates,3g,Sugars,25g,Salt,0.2g,40.7g,10.2g,4.2g,1,5 mins to prepare and 5 mins to cook,242.0,No,No,No,"Place the milk, sugar, cardamom, star anise and ¼ tsp each ginger, nutmeg and cinnamon in a small pan and bring to the boil, stirring occasionally, until the sugar has dissolved. Strain into a jug, discard the whole spices, then return to the pan and use the infused milk to cook the oats according to pack instructions. Spoon into a bowl.; Mix the remaining ¼ tsp each ginger, nutmeg and cinnamon together until evenly combined then use to dust the top of the porridge, using a latte template to create a unique pattern, if you like.",
